soc3d,soc3d_label,tech40_id,tech40_label,tech40_labelshort,cosine3d,n_patent,xposure3d
39-7000,Tour and Travel Guides,2,3D Printing,3D Printing,0,0,-0
39-7000,Tour and Travel Guides,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
39-7000,Tour and Travel Guides,4,Smart Agriculture & Water Management,Smart Agriculture,0,2,-0
39-7000,Tour and Travel Guides,5,Internet of Things (IoT),IoT,0.36659947663966974,2,0.3588481388638089
39-7000,Tour and Travel Guides,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
39-7000,Tour and Travel Guides,7,Industrial Automation & Robot Control,Industrial Automation,0.19096507371203253,1,0.18982304256540072
39-7000,Tour and Travel Guides,8,Remote Monitoring & Control Systems,Remote Monitoring,0,3,-0
39-7000,Tour and Travel Guides,9,Smart Home & Intelligent Household Control,Smart Home,0.15651507478669258,1,0.1558829939743356
39-7000,Tour and Travel Guides,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
39-7000,Tour and Travel Guides,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,2.311514946439778,23,1.5748602118329087
39-7000,Tour and Travel Guides,12,Parking & Vehicle Space Management,Parking Management,6.711370554213996,39,2.602455033189037
39-7000,Tour and Travel Guides,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0.8696904997070667,7,0.7861676590535265
39-7000,Tour and Travel Guides,14,Passenger Transportation,Passenger Transportation,204.74246739494805,951,6.014906077097897
39-7000,Tour and Travel Guides,15,Food Ordering & Vending Systems,Food Ordering,0.3514289045382911,5,0.3445699378552082
39-7000,Tour and Travel Guides,16,Digital Advertising,Digital Advertising,0.7460161738448353,6,0.6899570720062975
39-7000,Tour and Travel Guides,17,Electronic Trading and Auctions,E-Trading,0,0,-0
39-7000,Tour and Travel Guides,18,Online Shopping Platforms,Online Shopping,0.7728335130501379,7,0.7113139792159244
39-7000,Tour and Travel Guides,19,E-Coupons & Promotion Management,E-Coupons,0.3932103107576511,3,0.38372389644792393
39-7000,Tour and Travel Guides,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
39-7000,Tour and Travel Guides,21,Mobile Payments,Mobile Payment,0,0,-0
39-7000,Tour and Travel Guides,22,Gaming & Wagering Systems,Gaming,0,0,-0
39-7000,Tour and Travel Guides,23,Digital Authentication,Digital Authentification,1.167701023453096,9,0.9951304723069695
39-7000,Tour and Travel Guides,24,E-Learning,E-Learning,0.1896876282831075,2,0.18856812417841923
39-7000,Tour and Travel Guides,25,Location-Based Services & Tracking,Location-Based Services,86.58497231319213,431,5.154306796392981
39-7000,Tour and Travel Guides,26,Voice Communication,Voice Communication,0.17195220127355493,5,0.17111591349696398
39-7000,Tour and Travel Guides,27,Electronic Messaging,Electronic Messaging,0,0,-0
39-7000,Tour and Travel Guides,28,Workflow Management,Workflow Management,1.4072435559134464,10,1.1421850777696807
39-7000,Tour and Travel Guides,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
39-7000,Tour and Travel Guides,30,Information Processing,Information Processing,1.275761109916753,7,1.0635853116007998
39-7000,Tour and Travel Guides,31,Cloud Computing,Cloud Computing,0,4,-0
39-7000,Tour and Travel Guides,32,Recommender Systems,Recommender Systems,26.60876102069459,127,3.97474061123
39-7000,Tour and Travel Guides,33,Social Networking & Media Platforms,Social Networking,5.316580647523842,29,2.372706995965197
39-7000,Tour and Travel Guides,34,Digital Media Content,Digital Media Content,0.19428440398188915,2,0.19308245320914824
39-7000,Tour and Travel Guides,35,Augmented and Virtual Reality (AR/VR),AR/VR,3.9593235083777936,26,2.084799544103331
39-7000,Tour and Travel Guides,36,Machine Learning & Neural Networks,Machine Learning,0,0,-0
39-7000,Tour and Travel Guides,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
39-7000,Tour and Travel Guides,38,Health Monitoring,Health Monitoring,0,0,-0
39-7000,Tour and Travel Guides,39,Medical Information,Medical Information,0,0,-0
39-7000,Tour and Travel Guides,40,E-Healthcare,E-Healthcare,0.46770952056347026,3,0.4521455075114761
39-9000,Other Personal Care and Service Workers,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
39-9000,Other Personal Care and Service Workers,2,3D Printing,3D Printing,0,0,-0
39-9000,Other Personal Care and Service Workers,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
39-9000,Other Personal Care and Service Workers,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
39-9000,Other Personal Care and Service Workers,5,Internet of Things (IoT),IoT,0,1,-0
39-9000,Other Personal Care and Service Workers,6,Predictive Energy Management and Distribution,Energy Management,0,2,-0
39-9000,Other Personal Care and Service Workers,7,Industrial Automation & Robot Control,Industrial Automation,0.11697276320994603,2,0.11670764325846252
39-9000,Other Personal Care and Service Workers,8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
39-9000,Other Personal Care and Service Workers,9,Smart Home & Intelligent Household Control,Smart Home,0.09675154408061902,1,0.09660123010729524
39-9000,Other Personal Care and Service Workers,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
39-9000,Other Personal Care and Service Workers,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
39-9000,Other Personal Care and Service Workers,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
39-9000,Other Personal Care and Service Workers,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
39-9000,Other Personal Care and Service Workers,14,Passenger Transportation,Passenger Transportation,0,0,-0
39-9000,Other Personal Care and Service Workers,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
39-9000,Other Personal Care and Service Workers,16,Digital Advertising,Digital Advertising,0,0,-0
39-9000,Other Personal Care and Service Workers,17,Electronic Trading and Auctions,E-Trading,0,0,-0
39-9000,Other Personal Care and Service Workers,18,Online Shopping Platforms,Online Shopping,0,0,-0
39-9000,Other Personal Care and Service Workers,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
39-9000,Other Personal Care and Service Workers,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
39-9000,Other Personal Care and Service Workers,21,Mobile Payments,Mobile Payment,0,0,-0
39-9000,Other Personal Care and Service Workers,22,Gaming & Wagering Systems,Gaming,0,0,-0
39-9000,Other Personal Care and Service Workers,23,Digital Authentication,Digital Authentification,0,0,-0
39-9000,Other Personal Care and Service Workers,24,E-Learning,E-Learning,0.9443232764535637,8,0.8414512376473556
39-9000,Other Personal Care and Service Workers,25,Location-Based Services & Tracking,Location-Based Services,0.09366206883547622,1,0.0935256635865945
39-9000,Other Personal Care and Service Workers,26,Voice Communication,Voice Communication,0.10293908704769161,2,0.10275815026170693
39-9000,Other Personal Care and Service Workers,27,Electronic Messaging,Electronic Messaging,0.1057113820693349,1,0.1055154799906194
39-9000,Other Personal Care and Service Workers,28,Workflow Management,Workflow Management,0.3317204867850216,10,0.3259196999052369
39-9000,Other Personal Care and Service Workers,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
39-9000,Other Personal Care and Service Workers,30,Information Processing,Information Processing,0.7057417306405146,8,0.6573640307545524
39-9000,Other Personal Care and Service Workers,31,Cloud Computing,Cloud Computing,0.0932216925178394,1,0.09308719732101403
39-9000,Other Personal Care and Service Workers,32,Recommender Systems,Recommender Systems,0.2122561939663326,3,0.21069387963320615
39-9000,Other Personal Care and Service Workers,33,Social Networking & Media Platforms,Social Networking,0,0,-0
39-9000,Other Personal Care and Service Workers,34,Digital Media Content,Digital Media Content,0,3,-0
39-9000,Other Personal Care and Service Workers,35,Augmented and Virtual Reality (AR/VR),AR/VR,1.2105042426415986,12,1.0226804556610793
39-9000,Other Personal Care and Service Workers,36,Machine Learning & Neural Networks,Machine Learning,0.3415474846991907,4,0.3352331221286315
39-9000,Other Personal Care and Service Workers,37,Medical Imaging & Image Processing,Medical Imaging,0.1017782068694392,1,0.10160330421196177
39-9000,Other Personal Care and Service Workers,38,Health Monitoring,Health Monitoring,15.444714102681901,149,3.431460398114149
39-9000,Other Personal Care and Service Workers,39,Medical Information,Medical Information,0.2679389220158641,4,0.264832327288965
39-9000,Other Personal Care and Service Workers,40,E-Healthcare,E-Healthcare,0.9775915349272639,12,0.8654393142310759
41-1000,Supervisors of Sales Workers,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
41-1000,Supervisors of Sales Workers,2,3D Printing,3D Printing,0,0,-0
41-1000,Supervisors of Sales Workers,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
41-1000,Supervisors of Sales Workers,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
41-1000,Supervisors of Sales Workers,5,Internet of Things (IoT),IoT,0,0,-0
41-1000,Supervisors of Sales Workers,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
41-1000,Supervisors of Sales Workers,7,Industrial Automation & Robot Control,Industrial Automation,0,0,-0
41-1000,Supervisors of Sales Workers,8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
41-1000,Supervisors of Sales Workers,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
41-1000,Supervisors of Sales Workers,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
41-1000,Supervisors of Sales Workers,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
41-1000,Supervisors of Sales Workers,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
41-1000,Supervisors of Sales Workers,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
41-1000,Supervisors of Sales Workers,14,Passenger Transportation,Passenger Transportation,0,0,-0
41-1000,Supervisors of Sales Workers,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
41-1000,Supervisors of Sales Workers,16,Digital Advertising,Digital Advertising,0,0,-0
41-1000,Supervisors of Sales Workers,17,Electronic Trading and Auctions,E-Trading,0,0,-0
41-1000,Supervisors of Sales Workers,18,Online Shopping Platforms,Online Shopping,4.318482961028449,30,2.1691948905684546
41-1000,Supervisors of Sales Workers,19,E-Coupons & Promotion Management,E-Coupons,1.3343986267785704,12,1.099251301356871
41-1000,Supervisors of Sales Workers,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
41-1000,Supervisors of Sales Workers,21,Mobile Payments,Mobile Payment,0,0,-0
41-1000,Supervisors of Sales Workers,22,Gaming & Wagering Systems,Gaming,0,0,-0
41-1000,Supervisors of Sales Workers,23,Digital Authentication,Digital Authentification,0,0,-0
41-1000,Supervisors of Sales Workers,24,E-Learning,E-Learning,0,0,-0
41-1000,Supervisors of Sales Workers,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
41-1000,Supervisors of Sales Workers,26,Voice Communication,Voice Communication,0,0,-0
41-1000,Supervisors of Sales Workers,27,Electronic Messaging,Electronic Messaging,0,0,-0
41-1000,Supervisors of Sales Workers,28,Workflow Management,Workflow Management,0,0,-0
41-1000,Supervisors of Sales Workers,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
41-1000,Supervisors of Sales Workers,30,Information Processing,Information Processing,0,1,-0
41-1000,Supervisors of Sales Workers,31,Cloud Computing,Cloud Computing,0,0,-0
41-1000,Supervisors of Sales Workers,32,Recommender Systems,Recommender Systems,0,0,-0
41-1000,Supervisors of Sales Workers,33,Social Networking & Media Platforms,Social Networking,0,0,-0
41-1000,Supervisors of Sales Workers,34,Digital Media Content,Digital Media Content,0,0,-0
41-1000,Supervisors of Sales Workers,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
41-1000,Supervisors of Sales Workers,36,Machine Learning & Neural Networks,Machine Learning,0,0,-0
41-1000,Supervisors of Sales Workers,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
41-1000,Supervisors of Sales Workers,38,Health Monitoring,Health Monitoring,0,0,-0
41-1000,Supervisors of Sales Workers,39,Medical Information,Medical Information,0,0,-0
41-1000,Supervisors of Sales Workers,40,E-Healthcare,E-Healthcare,0,0,-0
41-2000,Retail Sales Workers,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
41-2000,Retail Sales Workers,2,3D Printing,3D Printing,0,0,-0
41-2000,Retail Sales Workers,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
41-2000,Retail Sales Workers,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
41-2000,Retail Sales Workers,5,Internet of Things (IoT),IoT,0.1883084333342355,4,0.1872129210572509
41-2000,Retail Sales Workers,6,Predictive Energy Management and Distribution,Energy Management,0.2647270510163864,4,0.26172864862181827
41-2000,Retail Sales Workers,7,Industrial Automation & Robot Control,Industrial Automation,0,1,-0
41-2000,Retail Sales Workers,8,Remote Monitoring & Control Systems,Remote Monitoring,0.3058480684046763,4,0.3012699513326581
41-2000,Retail Sales Workers,9,Smart Home & Intelligent Household Control,Smart Home,0.06888424342726032,4,0.06882988301796605
41-2000,Retail Sales Workers,10,Intelligent Logistics,Intelligent Logistics,0.7555712584939863,10,0.6975982290981416
41-2000,Retail Sales Workers,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0.09109386668396754,1,0.09096835059355733
41-2000,Retail Sales Workers,12,Parking & Vehicle Space Management,Parking Management,16.56422113547937,243,3.501302120671001
41-2000,Retail Sales Workers,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,7.536654914057782,96,2.7172981603483986
41-2000,Retail Sales Workers,14,Passenger Transportation,Passenger Transportation,28.48468082035465,362,4.042821584097163
41-2000,Retail Sales Workers,15,Food Ordering & Vending Systems,Food Ordering,16.07520489338786,195,3.4713912423103928
41-2000,Retail Sales Workers,16,Digital Advertising,Digital Advertising,0.7882259265312315,16,0.7234478251286287
41-2000,Retail Sales Workers,17,Electronic Trading and Auctions,E-Trading,1.8617168519240368,30,1.3800261750044627
41-2000,Retail Sales Workers,18,Online Shopping Platforms,Online Shopping,25.05147455830294,318,3.914477991025759
41-2000,Retail Sales Workers,19,E-Coupons & Promotion Management,E-Coupons,16.227975873092934,263,3.480831807293593
41-2000,Retail Sales Workers,20,Electronic Payments & Financial Transactions,E-Payment,47.239061750628565,642,4.548480322348813
41-2000,Retail Sales Workers,21,Mobile Payments,Mobile Payment,41.19071622829192,600,4.411507391711015
41-2000,Retail Sales Workers,22,Gaming & Wagering Systems,Gaming,81.77206296687828,1040,5.097120223031906
41-2000,Retail Sales Workers,23,Digital Authentication,Digital Authentification,2.2628684928343876,40,1.5553719020712742
41-2000,Retail Sales Workers,24,E-Learning,E-Learning,0,1,-0
41-2000,Retail Sales Workers,25,Location-Based Services & Tracking,Location-Based Services,0.8355504756671592,14,0.76018846469082
41-2000,Retail Sales Workers,26,Voice Communication,Voice Communication,0.3651503205303457,9,0.35748721264032646
41-2000,Retail Sales Workers,27,Electronic Messaging,Electronic Messaging,0,1,-0
41-2000,Retail Sales Workers,28,Workflow Management,Workflow Management,8.388371140987283,101,2.8235276669126455
